螺纹钢|12,Q235|12,Q235|元/吨|3830.00|2005年3月16日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3810.00|2005年3月23日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3820.00|2005年3月30日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3820.00|2005年4月6日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3700.00|2005年4月13日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3500.00|2005年4月20日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3500.00|2005年4月27日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3500.00|2005年5月4日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3580.00|2005年5月11日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3500.00|2005年5月18日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3120.00|2006年12月6日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3120.00|2006年12月13日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|2990.00|2006年12月20日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|2990.00|2006年12月27日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|2990.00|2007年1月3日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|2990.00|2007年1月10日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|2990.00|2007年1月17日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3260.00|2007年1月24日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3300.00|2007年1月31日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3370.00|2007年2月7日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3370.00|2007年2月14日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3370.00|2007年2月21日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3370.00|2007年2月28日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3370.00|2007年3月7日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3370.00|2007年3月14日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3390.00|2007年3月21日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3390.00|2007年3月28日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3450.00|2007年4月4日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3420.00|2007年4月11日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3470.00|2007年4月18日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3520.00|2007年4月25日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3520.00|2007年5月2日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3950.00|2007年5月9日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4220.00|2007年5月16日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4050.00|2007年5月23日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3950.00|2007年5月30日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3750.00|2007年6月6日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3580.00|2007年6月13日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3720.00|2007年6月20日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3900.00|2007年7月4日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3850.00|2007年7月11日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3820.00|2007年7月18日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3890.00|2007年7月25日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3950.00|2007年8月1日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3950.00|2007年8月8日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4050.00|2007年8月15日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4060.00|2007年8月22日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4080.00|2007年8月29日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4160.00|2007年9月5日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4160.00|2007年9月12日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4080.00|2007年9月19日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3950.00|2007年9月26日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3950.00|2007年10月3日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3970.00|2007年10月10日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3970.00|2007年10月17日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3970.00|2007年10月24日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3970.00|2007年10月31日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4120.00|2007年11月7日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4120.00|2007年11月14日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4280.00|2007年11月21日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4530.00|2007年11月28日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4620.00|2007年12月5日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4570.00|2007年12月12日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4510.00|2007年12月19日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4500.00|2007年12月26日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4500.00|2008年1月2日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4510.00|2008年1月9日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4510.00|2008年1月16日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4440.00|2008年1月23日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4480.00|2008年1月30日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4480.00|2008年2月6日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4480.00|2008年2月13日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4750.00|2008年2月20日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4940.00|2008年2月27日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|5150.00|2008年3月5日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|5030.00|2008年3月12日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|5120.00|2008年3月19日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|5090.00|2008年3月26日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|5150.00|2008年4月2日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|5230.00|2008年4月9日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|5320.00|2008年4月16日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|5320.00|2008年4月23日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|5320.00|2008年4月30日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|6000.00|2008年5月7日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|6050.00|2008年5月14日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|5700.00|2008年5月21日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|5800.00|2008年5月28日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|5790.00|2008年6月4日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|5750.00|2008年6月11日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|5620.00|2008年6月18日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|5550.00|2008年6月25日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|5700.00|2008年7月2日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|5700.00|2008年7月9日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|5850.00|2008年7月16日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|5850.00|2008年7月23日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|5850.00|2008年7月30日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|5850.00|2008年8月6日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|5850.00|2008年8月13日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|5850.00|2008年8月20日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|5850.00|2008年8月27日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|5850.00|2008年9月3日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|5850.00|2008年9月10日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|5850.00|2008年9月17日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4970.00|2008年9月24日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4970.00|2008年10月1日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4330.00|2008年10月8日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3850.00|2008年10月15日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3830.00|2008年10月22日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3750.00|2008年10月29日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3800.00|2008年11月5日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3600.00|2008年11月12日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3450.00|2008年11月19日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3600.00|2008年11月26日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3650.00|2008年12月3日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3660.00|2008年12月10日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3720.00|2008年12月17日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3700.00|2008年12月24日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3600.00|2008年12月31日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3600.00|2009年1月7日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3810.00|2009年1月14日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3810.00|2009年1月21日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3810.00|2009年1月28日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3810.00|2009年2月4日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3990.00|2009年2月11日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3830.00|2009年2月18日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3830.00|2009年2月25日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3620.00|2009年3月4日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3610.00|2009年3月11日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3460.00|2009年3月18日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3460.00|2009年3月25日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3460.00|2009年4月1日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3460.00|2009年4月8日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3420.00|2009年4月15日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3530.00|2009年4月22日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3420.00|2009年4月29日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3650.00|2009年5月6日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3750.00|2009年5月13日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3820.00|2009年5月20日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3750.00|2009年5月27日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3850.00|2009年6月3日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3820.00|2009年6月10日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3820.00|2009年6月17日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3870.00|2009年6月24日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3870.00|2009年7月1日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4030.00|2009年7月8日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4180.00|2009年7月15日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4260.00|2009年7月22日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4550.00|2009年7月29日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4550.00|2009年8月5日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4550.00|2009年8月12日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4300.00|2009年8月19日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4300.00|2009年8月26日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4150.00|2009年9月2日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4180.00|2009年9月23日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4180.00|2009年9月30日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4180.00|2009年10月7日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3840.00|2009年10月21日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3840.00|2009年10月28日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3830.00|2009年11月4日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3830.00|2009年11月11日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3830.00|2009年11月18日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3930.00|2009年11月25日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3900.00|2009年12月2日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3870.00|2009年12月9日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3900.00|2009年12月16日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3920.00|2009年12月23日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3920.00|2009年12月30日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3920.00|2010年1月6日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3920.00|2010年1月13日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3970.00|2010年1月20日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3940.00|2010年1月27日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3940.00|2010年2月3日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3940.00|2010年2月10日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3940.00|2010年2月17日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3970.00|2010年2月24日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3970.00|2010年3月3日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|3970.00|2010年3月10日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4250.00|2010年3月17日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4250.00|2010年3月24日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4250.00|2010年3月31日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4770.00|2010年4月7日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4780.00|2010年4月14日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4750.00|2010年4月21日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4750.00|2010年4月28日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4540.00|2010年5月12日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4540.00|2010年5月19日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4280.00|2010年5月26日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4280.00|2010年6月2日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4280.00|2010年6月9日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4280.00|2010年6月16日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4100.00|2010年6月23日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4100.00|2010年6月30日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4100.00|2010年7月7日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4100.00|2010年7月14日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4100.00|2010年7月21日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4100.00|2010年7月28日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4100.00|2010年8月4日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4100.00|2010年8月11日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4100.00|2010年8月18日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4100.00|2010年8月25日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4100.00|2010年9月1日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4100.00|2010年9月8日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4100.00|2010年9月15日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4100.00|2010年9月22日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4100.00|2010年9月29日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4100.00|2010年10月6日|北京市|交易市场1
螺纹钢|12,Q235|12,Q235|元/吨|4450.00|2010年10月13日|北京市|交易市场1
